int_id,breast_cancer,carcinoid,cervical_cancer,colorectal_cancer,endometrial_cancer,glioma,head_and_neck_cancer,liver_cancer,lung_cancer,lymphoma,melanoma,ovarian_cancer,pancreatic_cancer,prostate_cancer,renal_cancer,skin_cancer,stomach_cancer,testis_cancer,thyroid_cancer,urothelial_cancer
4181,0.6,0.5,0.2727272727272727,1,0.25,0.3333333333333333,0,0.8,0.3333333333333333,0.4166666666666667,0.36363636363636365,0.16666666666666666,0.5454545454545454,0.8181818181818181,0.18181818181818182,0.25,0.6000000000000001,0,0.5,0.1
4182,0.6363636363636364,1.25,0.09090909090909091,0.7,0.25,0.7,0.5,0.75,0.25,0.16666666666666666,1.1666666666666667,0.5,0.7272727272727273,0.5,0.18181818181818182,0.08333333333333333,0.7272727272727273,0.16666666666666666,2.25,0.16666666666666666
4183,2.1818181818181817,2,1.8333333333333333,2.4,2.166666666666667,1.9000000000000001,2,2.1666666666666665,2,1.6,3,2.3,2.6363636363636367,2.5833333333333335,1.6666666666666667,1.9000000000000001,2.454545454545454,1.9166666666666665,2.75,2.090909090909091
4184,0.5833333333333334,1.75,1.4166666666666667,1.9166666666666667,1.4166666666666667,0.7272727272727273,1.25,1.0833333333333335,0.7,0.08333333333333333,1,1.5,0.5833333333333334,1.7272727272727273,0.6666666666666666,1.0833333333333333,0.7272727272727273,1.8333333333333335,2,1.6666666666666667
4185,0.08333333333333333,1.25,1.5833333333333333,2.25,1.3636363636363635,1.4545454545454546,0,1.9166666666666665,0.5,0,0.75,2,2,1,0.3333333333333333,0.6666666666666666,2.1666666666666665,0.75,1.3333333333333333,1.7272727272727273
4186,1.7272727272727273,1,0.8181818181818181,2.090909090909091,1.3333333333333333,0.7272727272727273,1.25,1.25,0.5,0.8333333333333333,0.4,1.0833333333333335,1.2222222222222223,0.6666666666666666,0.5833333333333334,1.1666666666666665,1,1.5454545454545454,2,1.3636363636363635
4187,0,0,0.08333333333333333,0.18181818181818182,0.5,0,0,0.5833333333333334,0.2,0,0.09090909090909091,1,0.2,0,0,0,0.3,0,0.6666666666666666,0.09090909090909091
4188,2.166666666666667,1,2.5833333333333335,2.3636363636363633,2,1.1666666666666665,2.333333333333333,2.1818181818181817,2.1818181818181817,1.9166666666666665,1.4545454545454546,2,2.111111111111111,2.3636363636363633,1.75,2.5,2,2.25,1.75,2.727272727272727
4189,1.4166666666666665,0.3333333333333333,1.4444444444444442,0.6000000000000001,1.1818181818181817,2,2,0,0.7272727272727273,0.16666666666666666,0.75,1.25,0.5,0.6666666666666666,0.41666666666666663,1.4166666666666667,0.7272727272727273,1.2,1.75,0.4444444444444444
4190,0.4166666666666667,0.75,0.2727272727272727,0.4166666666666667,0.5,0.16666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.6363636363636364,0.9166666666666667,0.16666666666666666,0.18181818181818182,0.16666666666666666,1.0833333333333333,0.45454545454545453,0.45454545454545453,1.1666666666666667,0.25,0.8181818181818181
4191,2.5833333333333335,1.5,2,2.727272727272727,2.75,1.75,1,2.5833333333333335,2.090909090909091,1.4166666666666667,2.6363636363636367,2.272727272727273,2,2.8,2.1666666666666665,1.4,1.9166666666666665,2.3636363636363633,2.25,2.166666666666667
4192,0.6666666666666666,1.25,0.16666666666666666,0.8333333333333333,0.75,0.9090909090909091,0.5,1.1666666666666665,0.41666666666666663,0.08333333333333333,0.9166666666666666,0.5,0.9090909090909091,1.0833333333333333,1.3333333333333333,0.25,0.75,1.7,1.5,0.18181818181818182
4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,1,1,1.6666666666666665,1.5454545454545454,1,0.6363636363636364,1,1,1.5555555555555556,0.2727272727272727,1.1818181818181817,1.1818181818181817,1.6363636363636362,0.4166666666666667,0.09090909090909091,1.5833333333333335,1.75,1.6363636363636362,1.25,1.0909090909090908
4195,0.45454545454545453,0,0.3333333333333333,0.25,0.08333333333333333,0.25,0,0.25,0.25,0,0,0.16666666666666666,0.18181818181818182,0.7272727272727273,0,0,0,0,0.5,0.08333333333333333
4196,0.09090909090909091,0.5,0,0,0.18181818181818182,0.5555555555555556,0.25,0.16666666666666666,0,0,0.09090909090909091,0.16666666666666666,0.30000000000000004,0.08333333333333333,0,0.2727272727272727,0,0.25,0.5,0
4197,1.909090909090909,1.3333333333333333,1.5,1.909090909090909,0.5,1.6666666666666665,2,0.75,1.3636363636363635,0.8181818181818181,1.5,1.5,2,1.5,1.3333333333333335,0.9166666666666666,1.6,2.1666666666666665,1,2.1818181818181817
4198,2.6363636363636367,2,1.1818181818181817,2.25,1.3636363636363635,1,2,1.75,1.3333333333333333,0.25,1.8333333333333335,2.1666666666666665,2.4545454545454546,1.9000000000000001,0.7272727272727273,1.3333333333333333,2.6363636363636362,0.9090909090909091,2.25,2
4199,2.2727272727272725,2.25,1.5833333333333333,2.9166666666666665,2.454545454545454,1.5,2.75,2,2.2727272727272725,1.2727272727272727,2.5,2.454545454545454,2.2727272727272725,2.3636363636363638,1,2.5833333333333335,2.6363636363636367,2.9090909090909087,2.5,2.5
4200,1.5,1.75,1.75,1.5,1.25,1.3,2,0.8333333333333333,0.9166666666666667,0.5454545454545454,1.4166666666666665,1.6666666666666665,0.8181818181818181,1.4444444444444444,0.36363636363636365,1.3636363636363635,1.1428571428571428,1.6666666666666667,1.25,0.6000000000000001
4201,1.5,1,1.0833333333333333,1.75,0.9090909090909091,0.8,1.3333333333333333,0.5,0.18181818181818182,1.8333333333333333,1,1.2000000000000002,1.2222222222222223,0.9166666666666667,0.8333333333333333,0.5833333333333334,0.8333333333333334,1.5833333333333333,1.25,1.1818181818181817
4202,2,1.75,2.2,2.166666666666667,1.8181818181818181,0.5,2,2.333333333333333,2,0.75,1.5454545454545454,2.1,1.8333333333333333,1.9000000000000001,1.8333333333333335,1.6666666666666667,1.1,1.25,1.3333333333333333,1.909090909090909
4203,0.45454545454545453,0.25,0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.08333333333333333,0,0.08333333333333333,0.25,0,0.09090909090909091,0.41666666666666663,0,0,0.08333333333333333,0.25,0.09090909090909091
4204,0,0,0,0,0.4,0,0,0,0,0,0,0.25,0.08333333333333333,0.25,0,0,0,0,0,0.09090909090909091
4205,0,0,0.2727272727272727,0,0,0,0.25,0.16666666666666666,0.2,0.2727272727272727,0.18181818181818182,0.08333333333333333,0,0,0.1111111111111111,0.36363636363636365,0,0,0.25,0.8
4206,0,0,0.1,1.75,0.08333333333333333,0,0.25,0.6363636363636364,0.1,0,0,0.6666666666666666,1,0,0.4166666666666667,0.16666666666666666,0.8181818181818181,0,0.5,0
4207,1.909090909090909,2.25,1.75,2.6363636363636367,1.75,1.2727272727272727,2,2,0.9090909090909091,0.6666666666666666,2.1666666666666665,1.8181818181818183,1.4545454545454544,2.3,1.4545454545454544,1.1666666666666665,0.9,1.8181818181818181,2,1.3
4208,1.3333333333333333,1,1.5833333333333335,1.5454545454545454,2.090909090909091,2.416666666666667,2.25,1.0833333333333333,2.1666666666666665,1.75,2.9166666666666665,1.9166666666666667,2.083333333333333,2.1666666666666665,0.9166666666666667,1.5454545454545454,1.5833333333333335,1.3636363636363635,1.75,1.3333333333333333
4209,0,0,0.18181818181818182,0.7,0.09090909090909091,0,0,0.18181818181818182,0,0,0,0,0,0.2727272727272727,0,0,0.2727272727272727,0.09090909090909091,0,0.41666666666666663
4210,0.6000000000000001,1.5,0.5,0.9,0,0.08333333333333333,0.5,0,0.41666666666666663,0,0.09090909090909091,0.1,0.2,0.09090909090909091,0.09090909090909091,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.5,0.375
4211,0,0,0,0,0,0,0,0,0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0
4212,2.1818181818181817,1.5,1.5833333333333333,2.333333333333333,1.7272727272727273,1.5555555555555554,2,1.4545454545454546,1.5454545454545454,1.5833333333333333,2,1.9090909090909092,1.5999999999999999,2,0.8333333333333333,1.3333333333333333,1.6363636363636365,2.166666666666667,1.75,1.7777777777777777
4213,2.5454545454545454,1.3333333333333333,1.0833333333333333,1.727272727272727,1.3333333333333335,0.375,1,1.7777777777777777,0.41666666666666663,0,0.6363636363636364,0.41666666666666663,1.5454545454545454,1.909090909090909,0,0.16666666666666666,0,0.4545454545454546,2.5,1.6
4214,0,0,0.25,0,0.09090909090909091,0,0,0.16666666666666666,0.08333333333333333,2.3333333333333335,0.41666666666666663,0,0.18181818181818182,0.09090909090909091,0,0.08333333333333333,0,0.36363636363636365,0,0.18181818181818182
4215,0,0.75,0,0,0,0,0,0.5,0,0,0.08333333333333333,0,0,0,0.08333333333333333,0,0,0,0,0
4216,0,0.5,0,0,0,0,0,1.75,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0
4217,0,0,0,0.4,0,0,0,0.9166666666666667,0.09090909090909091,0,0,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.5454545454545454,0,0.41666666666666663,0,0,0
4218,2.6363636363636367,2.333333333333333,2.272727272727273,2.6363636363636367,2,1.1111111111111112,1.25,2.5,2,2.3636363636363638,2.5,2.75,2.6363636363636367,2.8333333333333335,1.0909090909090908,1.2000000000000002,2.2727272727272725,2.7,2.75,1.7999999999999998
4219,0.2,0.75,0,0.375,0,0,0,0.25,0,0,0.16666666666666666,0.18181818181818182,0.09090909090909091,0.7142857142857142,0.3333333333333333,0,0.3333333333333333,0.1,0.25,0
4220,1.5,1.75,1,1.5,1.3636363636363635,1.4166666666666667,2,1.25,0.8181818181818181,0.8333333333333333,1.25,1.0833333333333335,1.4166666666666667,2.3,1,0.5833333333333334,1.1818181818181819,1.8333333333333335,1.6666666666666665,1.25
4221,2.5,2,2.8333333333333335,2.9166666666666665,2.6363636363636362,2.8,2.5,2.5454545454545454,2.5833333333333335,3,2.3636363636363633,2.4166666666666665,2.8181818181818183,1.1666666666666667,1.8181818181818181,2.7272727272727275,2.5,3,2.75,3
4222,0.5454545454545454,0.25,0.18181818181818182,0.5454545454545454,0.41666666666666663,0.5,0.75,0.3333333333333333,0.25,0,1.6666666666666667,1.4166666666666667,0.09090909090909091,0.5555555555555556,0.09090909090909091,0.41666666666666663,0.41666666666666663,0.3333333333333333,1.75,0.4166666666666667
4223,2.8333333333333335,2.75,2.416666666666667,2.8333333333333335,2.9090909090909087,2.9166666666666665,2.5,2.8181818181818183,2.5,0.5,2.5,2.5833333333333335,2.888888888888889,3,2.3636363636363633,1.4166666666666667,1.8333333333333335,0.3333333333333333,3,2.4166666666666665
4224,1.0909090909090908,0.75,0.36363636363636365,0.6363636363636364,0.5,0.30000000000000004,0.5,1.6363636363636365,1,0,1.3,0.5,1.3636363636363635,1,1.3636363636363635,0.2,0.3333333333333333,0.5454545454545454,2,0.5833333333333334
4225,1.0909090909090908,0,2.3636363636363633,1.5833333333333335,2,1.8181818181818181,1.75,1.5,1.8333333333333335,1.25,0.75,1.111111111111111,2.818181818181818,0,1.4545454545454546,1.4166666666666665,2.3636363636363638,0.8333333333333333,1.25,2
4226,0.3333333333333333,0.5,0.16666666666666666,0.2727272727272727,0.4545454545454546,0.25,0.3333333333333333,0.18181818181818182,0.1,0,0.2727272727272727,0.25,0.2,1.1818181818181819,0.16666666666666666,0.25,0,0.36363636363636365,0,0.16666666666666666
4227,1.7999999999999998,1.25,2,3,2.6666666666666665,0,2.25,1.7000000000000002,2.2222222222222223,0,0,2,2.333333333333333,2.4444444444444446,1.6666666666666667,2,2.1111111111111107,1,2.75,2.6363636363636367
4228,0.25,0,1.6,1,0,0,2.25,1.4166666666666665,1.3636363636363635,0,0,0.3333333333333333,0.7,0,0,2.727272727272727,0.2222222222222222,0,0,1.8181818181818181
4229,1.8,2,1.6666666666666665,2,1.3636363636363635,1,2.5,1.9,2.090909090909091,0.75,2.25,1.7272727272727273,2,1.7272727272727273,1.5833333333333333,1.5,1.875,1.909090909090909,2,2.1818181818181817
4230,0.18181818181818182,0,0.5,1.4545454545454546,0,0.1111111111111111,0.5,0.75,0.41666666666666663,0.5,1.4166666666666665,1.1818181818181817,0.6666666666666666,0.1,0,0.5,0.8,1.6363636363636362,0,0.30000000000000004
4231,2.083333333333333,0.25,1,1.9166666666666665,1.8333333333333333,1.909090909090909,1.25,1.1,1.5454545454545454,0.09090909090909091,1.5454545454545454,1.75,1.3333333333333335,1.6666666666666667,1.5,0.75,1.1666666666666667,0.9166666666666667,1.75,0.7
4232,2.1818181818181817,1,1.6363636363636362,1.4545454545454546,1.1818181818181819,0.6000000000000001,0.75,1,0.4444444444444444,2,0,0.9090909090909091,1.5,1.7272727272727273,0.3333333333333333,0.1111111111111111,1.7999999999999998,1,0.25,0.41666666666666663
4233,1.75,1.75,1.9166666666666665,2.111111111111111,2.090909090909091,1.4166666666666665,2,1.1818181818181817,1,1,1.1666666666666667,1.4,1.1111111111111112,0.8,1.2727272727272727,1.0833333333333333,1.5454545454545454,1.2222222222222223,2,1.2
4234,2.2,0.5,0.5833333333333333,1.9090909090909092,0.6666666666666666,0,0.5,0.75,0.6000000000000001,0,0,1.5833333333333335,2.2222222222222223,0.8333333333333333,0.9166666666666666,0,1.7777777777777777,0,1,1.3636363636363638
4235,2.5,2.5,2,2.3636363636363633,2.3636363636363633,1.9,2.75,2.3333333333333335,2.2,2.727272727272727,2.166666666666667,1.75,1.9090909090909092,2.4,1.5454545454545454,2,1.8888888888888888,2.333333333333333,2.75,2.333333333333333
4236,1.909090909090909,2.75,2.272727272727273,2.3636363636363633,1.9166666666666667,2.8333333333333335,2.25,1.8888888888888888,2.2,2.25,2.090909090909091,2.333333333333333,2.2727272727272725,2.083333333333333,1.75,2.166666666666667,2.272727272727273,2.125,3,2.4
4237,2,2,1.909090909090909,2.333333333333333,2.090909090909091,1.9000000000000001,2,1.4166666666666665,2,2.3636363636363633,2,2,2,2.083333333333333,0.9166666666666666,2,2,2.083333333333333,2.25,1.909090909090909
4238,2.416666666666667,2.5,2.5454545454545454,2.6,2.727272727272727,2.5454545454545454,2.5,2.5,2.166666666666667,2.5,2,2,2.75,2.111111111111111,2.75,2.5833333333333335,2.5,2.8333333333333335,3,2.8181818181818183
4239,1.4166666666666667,1.25,1.2727272727272727,2,1.0909090909090908,1.6666666666666665,1,0.75,0.5,1.3333333333333335,1.3333333333333333,1.5454545454545454,1,1.5454545454545454,1.0833333333333335,1.0909090909090908,0.9166666666666666,1.5,1.5,1.5
4240,1.909090909090909,1.5,1.5,1.7272727272727273,1.8333333333333333,0.875,2,0.7272727272727273,1.0909090909090908,0.8181818181818182,1.4545454545454546,1.6666666666666667,1.25,1.0833333333333333,0.5,2,0.75,2,1.75,1.7272727272727273
4241,1.9166666666666667,1.25,1.6666666666666667,2.1666666666666665,1.8,1.3333333333333333,1.25,0.7272727272727273,1.3333333333333333,0.08333333333333333,1.4166666666666665,1.9166666666666665,1.3333333333333333,1.3,0.09090909090909091,0.75,1.4545454545454544,1.3333333333333333,1.75,1.3333333333333333
4242,1.4166666666666665,1.5,1.0909090909090908,2,1.1818181818181819,1.7000000000000002,1.75,0.8888888888888888,0.7777777777777777,2.25,1.5454545454545454,1.3333333333333333,1.1818181818181817,1.2727272727272727,1.1,1.4166666666666667,1.1666666666666667,1.3,2.75,0.5454545454545454
4243,1.9166666666666665,1.75,1.3333333333333333,2.333333333333333,1.75,1.1666666666666667,1.75,1.8181818181818181,1.1,1.5833333333333333,1.8333333333333333,2,1.2,1.4166666666666667,1.4166666666666667,1.4166666666666667,1.8333333333333335,1.5,2.25,1.5
4244,2.454545454545454,2,1,1.1818181818181819,0.5833333333333334,0.7272727272727273,1.25,1.5454545454545454,0.08333333333333333,0,0.36363636363636365,1,0.6363636363636364,2.9166666666666665,0.5454545454545454,0.5555555555555556,0.6666666666666666,1,0.75,0.5833333333333334
4245,0,0,0.08333333333333333,0,0,0,0,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0.2727272727272727,0,0,0,0.25,0
4246,1.4545454545454546,1.75,1.5,2,0.8333333333333333,1.9,2.333333333333333,0.5454545454545454,1.7777777777777777,1.3333333333333333,2.3636363636363633,1.8888888888888888,1.2727272727272727,1.1111111111111112,1.3636363636363635,1.75,1.4166666666666667,1.9000000000000001,2,1.7777777777777777
4247,0.36363636363636365,0.75,0.6666666666666666,1.2727272727272727,1.7272727272727273,2,0.5,1.3333333333333333,0.8181818181818181,0.09090909090909091,1.6666666666666665,1.8333333333333335,0.8888888888888888,1.9,0.6363636363636364,0.5833333333333333,0.6363636363636364,1.0833333333333335,2,0.5454545454545454
4248,0.75,1.25,1.25,1,1,2.2727272727272725,1.25,0.6666666666666666,0.9166666666666667,0.8333333333333333,1.1818181818181817,1.3,0.5,0.5,0.9090909090909091,1.8181818181818183,1.1666666666666665,0.41666666666666663,1.5,0.5
4249,1.9166666666666665,1.75,1.4166666666666667,2.5833333333333335,0.5,0.6666666666666666,1.75,0.9166666666666667,1.0833333333333333,1.75,0.4444444444444444,1.5454545454545454,2.1818181818181817,1.5833333333333333,0.3333333333333333,1.5833333333333333,1.6363636363636362,0.2727272727272727,1.5,1.6363636363636362
4250,2.416666666666667,2.25,2.416666666666667,2.75,2.5,2.25,2.5,2.3636363636363633,2.3636363636363633,2.083333333333333,2.5,2.6363636363636367,2.166666666666667,1.75,2.727272727272727,2.3636363636363633,2.416666666666667,2.090909090909091,3,2.454545454545454
4251,2.090909090909091,2,2.4166666666666665,2.6363636363636367,1.8333333333333333,2.4444444444444446,2.5,2,1.8333333333333333,2.5,2.5454545454545454,2.416666666666667,2.3,1.2,1.3636363636363635,2.4,1.7272727272727273,2.25,1.5,2
4252,0.8181818181818182,1.25,1.0833333333333333,0.5833333333333333,0.6666666666666666,0.8,1.75,1,1.25,0.8333333333333333,1.5833333333333335,0.9,1,0.3333333333333333,0.18181818181818182,1.25,0.3333333333333333,1.6,1.75,0.5454545454545454
4253,0.45454545454545453,0,1.2,1,0.5833333333333333,0,1.6666666666666665,0.5,0.4444444444444444,0,0.2,0.9090909090909091,0.4166666666666667,0.2727272727272727,0,1.222222222222222,0.5,0.16666666666666666,0.5,0.8333333333333333
4254,0,0,0,0.18181818181818182,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,0.18181818181818182,1.5,0.3333333333333333,0.8333333333333333,0.3333333333333333,2.25,0.5,0.25,0.5,0.25,1.25,0.5833333333333333,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.8333333333333334,0,1.5,1.6666666666666665,0.41666666666666663
4256,1.9166666666666665,2,1.9166666666666665,1.8181818181818181,2.083333333333333,1.3636363636363635,2,1.909090909090909,1.5,1,2.090909090909091,1.75,1.9000000000000001,1.8181818181818181,1.2727272727272727,0.9166666666666666,1.909090909090909,2.083333333333333,2.25,2
4257,1.0833333333333335,1,0.25,1,0.6666666666666666,2.0833333333333335,0.75,1.25,0.5454545454545454,0.9166666666666666,1,1.0833333333333333,0.875,0.8333333333333333,0.4,0.2,1,0.4,2.333333333333333,0.9090909090909092
4258,3,2.75,2.75,2.9000000000000004,3,2.454545454545454,2.75,2.1,2.333333333333333,2.5833333333333335,2.2727272727272725,2.818181818181818,2.3636363636363638,2.727272727272727,1.9090909090909092,2.5833333333333335,2.5,3,2,2.75
4259,1.1,0.75,1.5,2.083333333333333,1.0909090909090908,0.6666666666666666,1.5,0.6666666666666666,0.36363636363636365,0.18181818181818182,1.1818181818181817,1.4166666666666665,2,0.8,0.36363636363636365,1,1.4,1.0833333333333333,0.75,1.8333333333333333
4260,1.4166666666666667,0.3333333333333333,0.6,1.4545454545454546,1.1666666666666665,1.5,0.5,0.4,1.2727272727272727,0.09090909090909091,1.1818181818181819,1,1.0833333333333335,1.3333333333333333,0.2727272727272727,0.4,1,0.75,1.25,0.41666666666666663
4261,1,1.3333333333333333,0.8181818181818181,1.0833333333333335,0.4166666666666667,0.3333333333333333,0.75,0.9166666666666666,1.0909090909090908,0,1.5454545454545454,1.3333333333333333,0.6666666666666666,1.0833333333333335,0.6,0.4,0.5,0.5454545454545454,1.3333333333333333,0.6666666666666666
4262,0.08333333333333333,0.5,0,0.25,0,0.9166666666666666,0.6666666666666666,0.3,0.1111111111111111,0,0,0,0,0,0,0.09090909090909091,0,0.1,0.6666666666666666,0.2727272727272727
4263,0,0,1.6666666666666665,0.25,0,0,1,0.16666666666666666,0.7272727272727273,0,0.1,0,0.25,0,0,1.0909090909090908,0.2727272727272727,0,0,1.5454545454545454
4264,0.1,0,0,0.16666666666666666,0,0,0.6666666666666666,0,0,0.16666666666666666,0,0.3333333333333333,0,0,0,0.2,0.18181818181818182,0,0,0
4265,2,2.25,1.9000000000000001,2.1,1.8181818181818181,1.5454545454545454,2,1.8333333333333333,1.5,1.0909090909090908,1.5999999999999999,1.8333333333333335,1.7272727272727273,2.1818181818181817,1.1666666666666665,1.2727272727272727,1.8,2.166666666666667,1.75,1.4545454545454546
4266,3,2.75,2.727272727272727,2.8333333333333335,2.9090909090909087,2.5,2.6666666666666665,2.3636363636363633,2.727272727272727,2.416666666666667,2.9090909090909087,2.9166666666666665,2.8181818181818183,2.75,1.4545454545454544,2.3636363636363633,2.727272727272727,1.25,3,2.416666666666667
4267,1,1,0.3333333333333333,1.25,0.45454545454545453,0.2727272727272727,0.75,0.5555555555555556,0.2727272727272727,0,0.75,0.36363636363636365,0.45454545454545453,1.2727272727272727,0.08333333333333333,0.6000000000000001,0.36363636363636365,0.09090909090909091,0.75,0.3333333333333333
4268,0,0,0,0,0,0,0,0,0,0.5833333333333333,0,0,0,0,0,0,0,0,0,0
4269,2.7,2.25,2.1818181818181817,3,2.25,0.6,2.25,2.166666666666667,2.3,0.08333333333333333,0.2,2.2,2.6363636363636367,3,2.083333333333333,2,2.4166666666666665,1.75,2,2.5454545454545454
4270,2.3,1.5,2.1,2.166666666666667,1.8181818181818183,1.4166666666666667,2.5,0.9,1.9166666666666667,0.5,1.8333333333333333,2.083333333333333,1.6666666666666667,2.25,1.3636363636363635,2.090909090909091,2.090909090909091,1.6363636363636365,2.5,2.454545454545454
4271,0.25,0.75,0.41666666666666663,0.25,0.41666666666666663,1.2,0.5,0.8333333333333333,0.5,0.2,1.625,0.09090909090909091,0.125,0.8181818181818181,0.125,0.7,0,0.25,1,1.0909090909090908
4272,2.4,2.75,1.8181818181818181,1.8181818181818181,2.090909090909091,1.9166666666666665,2,1.8181818181818183,2,1.6666666666666667,1.8333333333333335,1.4166666666666667,1.8333333333333335,2.090909090909091,2.166666666666667,1.2727272727272727,1.909090909090909,1.25,2.5,2.083333333333333
4273,0,0.75,0.18181818181818182,0,0.18181818181818182,1,1.5,0.3333333333333333,0.7272727272727273,0,1.25,0.9166666666666666,0.75,0,0,0.9166666666666667,0.18181818181818182,1.4545454545454544,2.25,1.1818181818181817
4274,1.5833333333333335,1,1.4166666666666667,1.6363636363636362,1.5454545454545454,1.222222222222222,1.5,0.5,1,0.8333333333333334,0.8181818181818181,1.25,0.5,1.0833333333333335,0.75,1.6,1,1.1666666666666667,1.75,1.3333333333333333
4275,2,2,2.1666666666666665,2,1.6363636363636365,1.3333333333333333,2.25,0.41666666666666663,1.3333333333333333,0.75,1.4545454545454546,1.8333333333333335,0.45454545454545453,1.1666666666666665,0.25,1.7272727272727273,0.18181818181818182,0.7272727272727273,2.25,0.4166666666666667
4276,1.4545454545454546,1.75,1.8333333333333333,2.166666666666667,1.9166666666666665,1.0909090909090908,1.75,0.5833333333333334,1.7272727272727273,0.5454545454545454,1.5833333333333333,1.6666666666666665,1,1,0,2.1666666666666665,0.75,1.7,2,1.0909090909090908
4277,0.2727272727272727,0.25,0.1,0.25,0,0.4545454545454546,0.75,0.6363636363636364,0.2,0.09090909090909091,0,0.5454545454545454,0.09090909090909091,0.3333333333333333,0.41666666666666663,0,0.09090909090909091,0.9166666666666666,1.25,0.5454545454545454
4278,2.454545454545454,2.25,2.333333333333333,2.75,2.454545454545454,1.9166666666666667,2.5,2.5833333333333335,2.6363636363636367,2.2727272727272725,2.8333333333333335,2.75,2.3,2.6666666666666665,1.9166666666666667,2.272727272727273,2.6363636363636367,2.333333333333333,2.75,2.6363636363636367
4279,0.5454545454545454,0.25,0.18181818181818182,1.0833333333333335,0,0.09090909090909091,0,0.18181818181818182,0.18181818181818182,0,0.41666666666666663,0.7272727272727273,0.6666666666666666,0.09090909090909091,0,0.3,0.4444444444444444,0,0.5,0
4280,1.6363636363636365,0.75,1.9166666666666667,2.090909090909091,2,1.4166666666666667,2,0.9166666666666667,1.7272727272727273,1.909090909090909,1.8333333333333335,2,1.1818181818181817,1.9000000000000001,0.1,2.083333333333333,1.6363636363636365,0.7,2.25,0.5454545454545454
4281,0,0.5,0,0,0,0,0,0.5454545454545454,0,0,0,0,0.2,0.1111111111111111,0.25,0,0,0,0,0
4282,2.9000000000000004,2.5,2.8333333333333335,2.8333333333333335,2.6363636363636367,2.090909090909091,3,2.5,2.25,2.083333333333333,2.5,2.5,2.6666666666666665,2.5,2.9090909090909087,1.9166666666666665,2.6666666666666665,1.8333333333333333,2.75,2.75
4283,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.09090909090909091,0.4166666666666667,0.5,0.25,0.08333333333333333,0,0.5,0.36363636363636365,0.2727272727272727,0.1,0,0.16666666666666666,0.09090909090909091,0,1.5,0.1111111111111111
4284,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0
4285,0.7142857142857143,0.75,0.4,1.1666666666666667,0.8181818181818182,1.5833333333333333,1.75,0.36363636363636365,0.16666666666666666,0.16666666666666666,0.8,0.8571428571428571,0.6666666666666666,0.8181818181818181,0,0.4,0.1,0.5454545454545454,1.25,0.25
4286,2.5,1.25,2.0833333333333335,2.6666666666666665,3,0.75,1.75,2,1.9166666666666665,0,0.8333333333333333,2.333333333333333,2.5833333333333335,2.5833333333333335,0.6666666666666666,1.4166666666666667,2.4166666666666665,1.25,2.5,1.75
4287,3,2.5,3,3,3,2.727272727272727,3,2.6666666666666665,2.9166666666666665,3,2.75,2.9166666666666665,2.9090909090909087,2.9090909090909087,2.5,3,2.9166666666666665,3,2.75,3
4288,0,0.3333333333333333,0.5,0.5833333333333333,0.2727272727272727,0.2222222222222222,0,0.5,0.30000000000000004,0,0.08333333333333333,0.6000000000000001,0.5454545454545454,0.2,1.5,0.875,0.8333333333333333,0.8181818181818181,0.5,0.9090909090909091
4289,0.9000000000000001,0.75,2,1.4444444444444444,1,0.08333333333333333,2,0.5454545454545454,1.5,0,0.9166666666666666,1.8181818181818181,1.3636363636363635,0.2,1,1.8333333333333333,1.25,0.45454545454545453,1,1.75
4290,1.9166666666666665,1.75,1.3636363636363635,2.25,1.4166666666666667,1.5,1.6666666666666665,1.0909090909090908,1.6363636363636362,1.6,2.083333333333333,2.333333333333333,1.4166666666666667,1.8333333333333335,0.9090909090909091,1.3333333333333335,1.9000000000000001,1.1428571428571428,1.75,1.7272727272727273
4291,1.9090909090909092,2.25,1.7272727272727273,2.2727272727272725,1.9090909090909092,1,1.75,2,1.5454545454545454,1.75,1.3636363636363635,2,1.9000000000000001,0.9,1.0833333333333333,2.1666666666666665,1.8181818181818181,1.909090909090909,1.75,2
4292,1.909090909090909,1.5,1.8181818181818183,2,1.6363636363636365,1.6666666666666667,2,0.7272727272727273,2,1.2727272727272727,1.6666666666666665,1.9166666666666667,1.8,1.9090909090909092,0.5454545454545454,2,2,1.222222222222222,1.75,2.083333333333333
4293,2,2,1.5,2.083333333333333,1.75,2.1666666666666665,2,1,1.9166666666666667,2.2727272727272725,1.7777777777777777,1.6363636363636362,1.5454545454545454,1.6363636363636362,1.0833333333333335,1.1818181818181819,2,1.9166666666666665,3,2.25
