int_id,breast,glia,cervix,colorectal,endometrium,testes,thyroid,kidney,liver,lung,lymph,pancreas,prostate,skin,melanocyte,stomach,urinary,head.and.neck,ovary,norm.carcinoid
2098,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0.3333333333333333,0,0.5,0,0,0,0.4
2099,1,0,2,1.3333333333333333,1.25,0.5,0,0.5,0,0,1.5,0.5,0,1,0,1,2,1.6666666666666667,0,0.7142857142857143
2100,0,1.6666666666666667,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0
2102,2,1.6666666666666667,2,2.6666666666666665,2.25,2,2,2,3,2,2,2,1,2,2,1.5,3,2.6666666666666665,1,2.142857142857143
2103,0,0.3333333333333333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2104,2,0.6666666666666666,1.5,1.6666666666666667,0.75,2.6666666666666665,2,1.5,1,2,0.5,1,2,2,2,2,2,1.6666666666666667,2,1.3333333333333333
2105,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.14285714285714285
2106,0,0,0,1.3333333333333333,0,0,0,0,0,0,0,1.5,3,0,0,1,0,0,0,1.5714285714285714
2107,1.5,1.3333333333333333,3,2.6666666666666665,2.25,2.75,3,2.5,2,2,1.5,2,3,2.3333333333333335,2,3,3,1.6666666666666667,1,2.5714285714285716
2108,0.5,0.6666666666666666,2.5,1.6666666666666667,3,2.5,1,1.5,0.5,0,0.5,1.5,3,1.3333333333333333,1,2,3,2.3333333333333335,0,1.5714285714285714
2109,0,0,0,0,0.25,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2857142857142857
2110,0,0.6666666666666666,1,2,0.75,2,2,1.5,1,1,1.5,2,2,1,2,2,2,1.3333333333333333,0,2
2111,1,2.3333333333333335,2,2.3333333333333335,2.25,2.75,3,2.5,1.5,3,3,3,3,2,0,3,3,2.6666666666666665,2,2.2857142857142856
2112,0,0,1,1,0.25,1.75,0,1.5,0,0,0.5,1.5,1,1.3333333333333333,0,1,2,1.3333333333333333,0,1.1666666666666667
2113,1.5,1,2,2.6666666666666665,2,2.5,2,2,2,2,2,2,2,2,2,2.5,2,2.3333333333333335,1,2.2857142857142856
2114,2.5,2,2.5,2,2.75,3,3,2.5,2.5,2,2,2.5,3,2.3333333333333335,2,3,3,2.6666666666666665,2,2.5
2115,1,0.3333333333333333,2,2,1.75,2.25,2,1.5,2,2,2.5,2,2,2,2,3,2,2.6666666666666665,0,1.7142857142857142
2116,2,3,3,2.6666666666666665,2.75,3,3,3,2.5,3,2,3,3,3,3,3,3,3,2,2.5714285714285716
2117,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2119,0.5,0,0,1.3333333333333333,0.5,0.75,1,1.5,1.5,0,0,0,1,0,0,1,1,0.3333333333333333,0,0.7142857142857143
2120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2121,0,0,0,1.6666666666666667,0.25,0.75,0,0,0,0,1.5,0,0,0.6666666666666666,0,2,2,1,0,0.8333333333333334
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,1.5,1.3333333333333333,0,1.6666666666666667,0.5,1.25,0,1,0,1,0,0,0,0,0,0,1,1,0,0.8333333333333334
2124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2125,0,0,0,0.6666666666666666,0,0.5,0,1,0.5,0,0,0,0,0.3333333333333333,0,1,1,0.6666666666666666,0,0.2857142857142857
2126,1,0,1.5,1.6666666666666667,1.25,2,2,1.5,1,2,1.5,1.5,2,2,2,2,2,1.6666666666666667,0,1.4285714285714286
2127,0.5,1,0,1,0.25,1,1,0.5,1.5,1,1,0.5,1,1,1,1,1,0.6666666666666666,0,0.8571428571428571
2128,0,0,0,1,0,0,0,1.5,0.5,0,0,0.5,0,0,0,1.5,0,0,0,0.5714285714285714
2129,1.5,2,1,1.6666666666666667,2.25,2.25,2,2,1.5,1,2.5,2.5,3,1.3333333333333333,2,2,2,2.6666666666666665,1,2
2130,2,2,2,2,2,1.75,2,1.5,0.5,2,2,2,2,1.3333333333333333,2,2,2,1.6666666666666667,2,1.8571428571428572
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.6666666666666666,0,0
2133,1.5,1,1,1.6666666666666667,1.5,3,2,2,1.5,2,1,2.5,3,0.6666666666666666,1,2,1,1.6666666666666667,0,2.2857142857142856
2134,0,0,0.5,0,0.5,0.25,0,0,0,0,0,0,0,0,0,1,1,0.3333333333333333,0,0
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,2.5,1,1.5,2.3333333333333335,2,1.25,3,1.5,1,3,0,0.5,2,1.6666666666666667,0,0,1,2,2,1.5714285714285714
2137,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2138,1,2.6666666666666665,3,2.3333333333333335,2,2.75,3,2,2,2,3,2,3,2,2,3,2,2.3333333333333335,2,2.4285714285714284
2139,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.3333333333333333,1,0,0,0,0,0
2140,0,1,0,0,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2141,0.5,0,0,2,1,2.25,2,1.5,1.5,2,2,2.5,2,1.3333333333333333,2,2,2,1,0,2
2142,0,0.6666666666666666,0,1.3333333333333333,0.5,0.5,2,1,0,0,1,1,1,0.3333333333333333,0,3,0,1,0,1.1428571428571428
2143,1,1,1,2.3333333333333335,0.75,1.25,2,2,0,0,2.5,2,2,0.6666666666666666,1,2,0,1.3333333333333333,2,1.8333333333333333
2144,0,0,0,0.6666666666666666,1.5,0.5,0,2,1,1,1,1,0,1.3333333333333333,0,1,2,0.6666666666666666,3,0.5714285714285714
2145,1.5,0,1,1.6666666666666667,2,2,3,1.5,1.5,0,1,3,2,1.3333333333333333,2,3,2,1.6666666666666667,1,1.8333333333333333
2146,1,0.6666666666666666,1,2,1.5,1.75,3,2,2,3,0,3,3,1,0,2.5,3,2,2,2.5
2147,0,1,0,1,0.25,1.5,2,1.5,1.5,0,0,1.5,2,0,0,3,2,0,0,1.4285714285714286
2148,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
2149,1,0.3333333333333333,0.5,2.3333333333333335,1.75,1.75,2,2,1.5,0,2,1,0,1.3333333333333333,1,2.5,2,2.3333333333333335,2,1.5714285714285714
2150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2151,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0
2152,1.5,3,2.5,2,1,1.25,1,1,1,2,2.5,1,1,1,1,2,1,1.6666666666666667,1,1.4285714285714286
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,1,0,1,1.3333333333333333,1.75,1.75,2,1.5,1,1,0.5,1,1,1,2,1,2,1.3333333333333333,3,1.2857142857142858
2155,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2156,1,1,2.5,2.3333333333333335,2.5,2.5,2,2,2,3,2,2.5,1,2,2,2.5,3,1.6666666666666667,3,2.2857142857142856
2157,1,0,0.5,2,1,2,2,1,0.5,1,0,2,2,1.6666666666666667,0,2,2,1.3333333333333333,0,2
2158,2,3,2,2.6666666666666665,3,3,3,3,3,3,3,3,3,2.6666666666666665,3,3,3,3,3,2.7142857142857144
2159,2,1.3333333333333333,1,1.6666666666666667,1,2.25,2,2,2,2,2,2.5,2,0.3333333333333333,0,2,2,2,0,2.142857142857143
2160,1,2,2,1.3333333333333333,1.25,2,2,1.5,2,2,2,2,2,1.3333333333333333,1,2,2,1.6666666666666667,1,1.4285714285714286
2161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2162,0,0,0,0.6666666666666666,0.25,0.25,1,0.5,0,0,0.5,0,0,0,1,1.5,0,0,0,0.42857142857142855
2163,0,0,1,1,1.75,1.25,0,0,0,0,0,0,1,0.3333333333333333,0,1,1,1,1,0.8571428571428571
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,1.5,1,1.5,1.3333333333333333,1.5,2.25,1,1,2.5,1,2,2,2,2,2,2,3,2.6666666666666665,1,1.6666666666666667
2167,1,1,3,1.3333333333333333,1,2.25,2,1,1,1,1,1.5,0,2.3333333333333335,2,1,2,1.6666666666666667,0,1
2168,0,0,0,0,0,0.6666666666666666,0,0.5,0.5,0,0,0,0,0.6666666666666666,2,0.5,0,0,0,0
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,2,1,2.5,2.6666666666666665,2,3,2,2.5,2,2,2,3,3,2.6666666666666665,2,3,2,2.3333333333333335,1,2.857142857142857
2171,2.5,2.6666666666666665,2,2.6666666666666665,2.25,2.5,2,2.5,2.5,1,2.5,2.5,2,2,3,2.5,3,2.3333333333333335,2,2.2857142857142856
2172,0,1.3333333333333333,2.5,2.6666666666666665,0.75,2.25,2,2.5,0,3,0,2,3,2.6666666666666665,3,1.5,3,3,0,2.2857142857142856
2173,1,0,1,1.6666666666666667,0.75,2,2,2,1,2,0.5,2,3,1,1,3,2,2,0,1.8571428571428572
2174,1,1,1.5,1.6666666666666667,1.25,2.25,1,2,1,1,1,1.5,2,1.3333333333333333,1,2,3,1.6666666666666667,2,1.5714285714285714
2175,0,0,1,0.6666666666666666,1,0.25,0,0,0,2,0,0,0,0,1,0.5,1,0,0,0.2857142857142857
2176,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,1,0.3333333333333333,1,2,1.25,1.75,2,1.5,2,0,1.5,1.5,3,1.6666666666666667,0,2,2,1.6666666666666667,2,2
2178,1,0.6666666666666666,1.5,2,1,2,2,2.5,2.5,2,2,2,2,2,2,2,2,2,2,2
2179,3,0.6666666666666666,3,3,2.5,2.75,3,1.5,2,2,3,2,2,2.6666666666666665,3,2,3,2.6666666666666665,2,2.4285714285714284
2180,1,0,0.5,1,0.75,1.25,1,1,0.5,1,0.5,1.5,1,1,2,2,2,1,1,1.25
2181,1,1,1.5,1.6666666666666667,0.5,2,1,0.5,0,2,1,2,2,3,1,2,2,1.5,1,2
2182,2,1,2,1.6666666666666667,1.5,1.75,2,1.5,1.5,1,2,1.5,2,1.3333333333333333,1,2,2,1.6666666666666667,1,1.5714285714285714
2183,1,0,1,0.6666666666666666,1,0.75,1,0.5,0,0,0,0,1,1.6666666666666667,2,1,2,2.3333333333333335,0,0.2857142857142857
2184,2.5,3,2.5,2.6666666666666665,2.25,2.75,3,2,2.5,1,3,3,3,2.6666666666666665,2,3,3,2.3333333333333335,2,2.6666666666666665
2185,1.5,1,3,0.3333333333333333,1.25,2.25,1,1.5,0.5,0,1,1.5,0,0,0,1,1,0.6666666666666666,0,1.1428571428571428
2186,0.5,0,0.5,2,1,1.75,2,1,1.5,2,0,1.5,2,0.6666666666666666,1,2,2,1,0,1.8571428571428572
2187,1.5,0.5,3,2,2.25,2.75,3,2.5,2,2,2,3,3,2.3333333333333335,1,2,2,2.6666666666666665,2,2.4285714285714284
2188,0.5,0,0.5,1.3333333333333333,0.25,0.75,2,1.5,0,1,0,1,2,1,1,1.5,1,1.6666666666666667,1,1
2189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2190,0.5,0.6666666666666666,2,2.3333333333333335,1.75,2,2,1.5,1,0,2.5,1.5,3,1.3333333333333333,2,2.5,3,2.3333333333333335,1,2
2191,2,2,2,2,2,1.75,2,2,1,2,3,1.5,2,2,2,1.5,3,2.3333333333333335,2,1.8571428571428572
2192,0,0,0,1.3333333333333333,0.5,1.5,0,1,1,0,0,1.5,0,0,0,2,2,1,0,1
2193,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,0.5,0,0,1.6666666666666667,1,1.25,1,1.5,0,0,0,1,1,0.6666666666666666,1,2,1,1,0,1.1428571428571428
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,0,1,0,0,0,0.5,0,0,0,0,0,0,0,2,2,0,1,0,0,0
2198,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,3,2.6666666666666665,3,2.6666666666666665,2.75,3,3,3,2.5,3,2.5,3,3,3,3,3,3,3,2,2.857142857142857
2200,0.5,1.3333333333333333,2,2,0.75,1.5,2,2.5,1,1,0,1.5,0,1,0,3,2,1.6666666666666667,1,1.2857142857142858
2201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2202,0,0.3333333333333333,0,0.3333333333333333,0,0.75,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0.2857142857142857
2203,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2204,2,1,1,1.6666666666666667,1,2,2,2,1,1,2.5,2.5,2,2,2,3,3,1.6666666666666667,2,2
2205,1.5,1,1,2,1,1.75,2,2,1.5,1,1.5,0,2,2,2,1,2,1.3333333333333333,0,1.4285714285714286
2206,0.5,1.3333333333333333,0,0,0,0.5,1,1.5,0,0,0,0,0,0.3333333333333333,0,0.5,0,0,0,0.42857142857142855
2207,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
2208,0,0,0,1.6666666666666667,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.42857142857142855
2209,0,0.3333333333333333,0,1,0,0.75,0,1.5,0,0,0,1.5,0,0.3333333333333333,0,0.5,0,1,0,1.2857142857142858
2210,0.5,0.6666666666666666,1,1,0.75,1.75,2,2,1,1,0.5,1.5,3,0.3333333333333333,1,2,1,1.6666666666666667,0,1.2857142857142858
2211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2212,0.5,0.3333333333333333,0,1,0,0.75,0,0.5,1,0,0,0.5,0,0.3333333333333333,0,1,1,0.6666666666666666,0,0.7142857142857143
2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,0.6666666666666666,0.25,0.25,0,0.5,0,0,0,0,0,0.6666666666666666,0,0,0,0.5,0,0.16666666666666666
2215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2216,2,1.3333333333333333,3,2.3333333333333335,1.75,2,3,1,1,1,2.5,3,3,2.6666666666666665,2,3,3,2,1,2.4285714285714284
2217,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2218,0.5,0,0.5,0.6666666666666666,0,0.25,2,0,1.5,1,0,1,0,0,0,1,0,1.6666666666666667,0,0.5714285714285714
2219,0.5,0,1.5,0.3333333333333333,3,0,0,1.5,0.5,0,0,0.5,3,0.5,0,0.5,2,0.3333333333333333,3,0.7142857142857143
2220,1,0.6666666666666666,3,2,1.5,2,3,2,1.5,2,3,2.5,2,1.3333333333333333,2,3,3,2,2,2
2221,0.5,0,1.5,1.3333333333333333,1.25,1,1,1,0.5,0,0,0.5,1,0.3333333333333333,0,2,2,1,0,0.8571428571428571
2222,2.5,3,3,2.3333333333333335,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.4285714285714284
2223,2,0.3333333333333333,1,1.6666666666666667,1,2.5,2,1.5,0,2,1,2,3,1.3333333333333333,2,2,3,1.3333333333333333,2,1.8333333333333333
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2225,1,2,0.5,2,2,2.5,3,1.5,1.5,0,2,1.5,2,1.5,1,2,2,1.6666666666666667,2,1.8571428571428572
2226,2,2,0,1,0.5,1,2,1.5,0,0,0.5,0.5,0,0,2,1,1,0.6666666666666666,0,0.7142857142857143
2227,1.5,2,1.5,2.6666666666666665,2,2.75,2,2,1.5,1,3,2,3,2,3,3,2,2,1,2.4285714285714284
2228,1,0.3333333333333333,3,1.3333333333333333,1.5,1.5,2,1.5,1,0,1.5,1,1,1.6666666666666667,2,1.5,2,2.6666666666666665,0,1.2857142857142858
2229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2230,0,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855
2231,1,2.3333333333333335,0.5,0,2.5,2,3,1.5,1,0,0.5,2,3,1.6666666666666667,1,2,0,1.3333333333333333,0,1.3333333333333333
2232,1.5,1,1.5,2,1.75,2,3,2,2,2,2.5,2,2,2,2,2.5,3,2.3333333333333335,1,1.8571428571428572
2233,2,0.6666666666666666,2,1.3333333333333333,1,2,2,1,1.5,0,2,2,1,0.3333333333333333,0,2,2,1.6666666666666667,0,1.5714285714285714
2234,0,1.3333333333333333,0,0,0.5,2,0,1,0.5,1,1,1,3,0,0,2.5,1,0,0,0.7142857142857143
2235,0,1,0,0.3333333333333333,0,1.75,0,1,0.5,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333
2236,0,0,0,1,0,1.25,0,1,0.5,2,3,0.5,0,1,0,2,1,0.3333333333333333,0,0.2857142857142857
2237,0,0,0,1,0,0.25,0,1,0,2,0.5,0,0,0,0,0,0,0.6666666666666666,0,0.42857142857142855
2238,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,0.5,1,0.5,2.3333333333333335,0.25,1.75,2,2,0.5,2,2,1.5,1,0,0,3,3,2,1,1.5714285714285714
2240,1,0.6666666666666666,1,1,1.5,1,1,1,1,1,1,0,1,2,2,1,2,1,2,0.8333333333333334
2241,0,0.6666666666666666,2,2.3333333333333335,1,1.75,2,1.5,1.5,1,1.5,0.5,1,1.6666666666666667,2,2,1,2.6666666666666665,0,1.5
2242,1,1.3333333333333333,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
2243,1,1.3333333333333333,2,1.6666666666666667,2,2.5,3,2,2,1,2,2,2,2.3333333333333335,2,2,3,2,2,1.8571428571428572
2244,1,0,0.5,2.3333333333333335,0.25,1.25,1,1,0,1,3,0,1,1.3333333333333333,1,2,0,0.6666666666666666,0,1.2857142857142858
2245,0,1,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2247,1,0,2.5,1.3333333333333333,1,1.25,2,0.5,0,0,1.5,2,1,2,1,2,2,2.3333333333333335,0,1.4285714285714286
2248,0.5,0,0.5,0,0,1.25,0,0,0,0,0,0,0,1.3333333333333333,1,0,1,0.6666666666666666,0,0.4
2249,1,1,2,2,2.25,2,2,2.5,1.5,2,1.5,2,1,2,2,2,3,2,2,1.7142857142857142
2250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2251,1,0.3333333333333333,2,1.3333333333333333,1,2,1,1,0.5,0,0.5,1.5,0,1.6666666666666667,2,1.5,2,2,1,1.1428571428571428
2252,0,0.3333333333333333,0,0.6666666666666666,0.5,1.75,0,1,1,0,0.5,2.5,2,0.3333333333333333,0,2,1,0.6666666666666666,0,1.5714285714285714
2253,2,1.6666666666666667,1.5,1.6666666666666667,2.25,2.25,2,1,0,2,2.5,2,3,1.3333333333333333,1,2,3,2.3333333333333335,2,2
2254,1.5,0,0,0.6666666666666666,0,1.25,0,2,0,0,0,0,0,1.3333333333333333,0,0,3,0,0,0
2255,1,1.3333333333333333,2,2.6666666666666665,2.25,2.6666666666666665,3,2.5,1.5,1,3,2,3,2.3333333333333335,2,3,2,2,0,2.5714285714285716
2256,0,2,0.5,1.6666666666666667,0.25,1.5,2,1,0,0,2.5,1.5,0,0.3333333333333333,0,1.5,0,0.3333333333333333,0,1.2857142857142858
2257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2258,1,2,2,2,1.75,2,2,1.5,1,2,1.5,2,2,1.3333333333333333,2,2,2,2,0,2.142857142857143
2259,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2260,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,0.6666666666666666,0.5,1,0.75,1,1,1.5,0,0,0,0,0,0.3333333333333333,0,0.5,1,1,0,0.5714285714285714
2263,0,0,0,2.3333333333333335,0,0,0,1.5,2.5,1,0,0.5,0,0.6666666666666666,1,2,1,1,0,1.2857142857142858
2264,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0
2265,0,0,1,0.6666666666666666,0,1.25,0,0.5,1,0,0,0,0,0.6666666666666666,1,1,1,1,0,0.5714285714285714
2266,1,2,1,2,1,2,2,0.5,1,1,0,2.5,2,1,1,3,2,2,0,1.8571428571428572
2267,1,0,0.5,1.3333333333333333,0.25,1.5,0,0.5,0,1,1,0,0,0.6666666666666666,0,2,0,0.6666666666666666,0,0.5714285714285714
2268,1,1.3333333333333333,2.5,2.3333333333333335,2.5,2.5,2,2.5,1.5,2,3,3,2,2.6666666666666665,2,3,3,2.6666666666666665,1,2.5714285714285716
2269,0.5,0.6666666666666666,1,1.6666666666666667,1,2,1,1.5,1.5,0,0.5,1.5,2,1.6666666666666667,2,2.5,2,1.6666666666666667,0,1.7142857142857142
2270,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,1.5,2.6666666666666665,0,1.6666666666666667,2.25,1.5,3,2,1.5,2,2.5,1.5,2,0.5,1,3,2,1.3333333333333333,1,1.3333333333333333
2272,0,0,1,0.6666666666666666,0.5,1,1,1,0,0,1,2,1,1.3333333333333333,0,1,1,0.6666666666666666,0,1.2857142857142858
2273,1,1,1,1.3333333333333333,1,2.25,2,1,1,0,1,1.5,1,0.6666666666666666,1,2.5,1,1.3333333333333333,1,1.1428571428571428
2274,1,0.3333333333333333,2.5,2.3333333333333335,2,1.75,3,2.5,1,2,2.5,2,1,2.3333333333333335,2,3,2,2.3333333333333335,1,2.142857142857143
2275,1,1.3333333333333333,2,3,1.5,2.75,2,2,2,2,2,2.5,2,2.6666666666666665,3,3,2,2.6666666666666665,2,2.7142857142857144
2276,0,0.6666666666666666,1.5,0.3333333333333333,1,1.25,2,0,0,0,1,0,1,0.6666666666666666,0,0.5,2,1,1,0.14285714285714285
2277,0,0,1,0.3333333333333333,0,0,0,0.5,0,0,0,0,0,1.6666666666666667,0,0,0,0.6666666666666666,0,0
2278,1,2.3333333333333335,1.5,1.6666666666666667,1.75,2,2,1,1,1,0,2,2,1,1,2.5,2,2.3333333333333335,0,1.8333333333333333
2279,0,0.3333333333333333,0,1,0.25,1.5,0,1,0,1,1,0,1,1,1,0,2,0.6666666666666666,1,0.8333333333333334
2280,2.5,2.3333333333333335,3,2.6666666666666665,2.75,2.5,2,2,1,2,2,2,2,2.6666666666666665,2,3,3,2.6666666666666665,3,2.142857142857143
2281,0,0,0.5,1,0,0.75,1,0.5,0,0,1.5,0,1,0.6666666666666666,0,1,1,0.6666666666666666,0,0.5714285714285714
2282,0.5,0,1,0.6666666666666666,0.5,0.5,1,0.5,0,1,1,0.5,1,0.3333333333333333,0,0.5,1,0.5,0,0.5714285714285714
2283,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
2284,2,2,3,2.6666666666666665,1.75,3,3,2,3,2,2,2.5,3,2.3333333333333335,2,3,3,3,2,2.5714285714285716
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,1.5,0.3333333333333333,2,2,1.25,1.75,2,1,1,2,3,2,2,1.6666666666666667,2,2,2,1.3333333333333333,1,2
2287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2288,0,0,1,0,0,0,0,0,0,0,0,0,2,1.3333333333333333,0,0.5,0,0.3333333333333333,0,0.2857142857142857
2289,0.5,1,0.5,2,1,1.75,2,2,1,0,2,0,1,0.6666666666666666,0,2.5,2,1.3333333333333333,0,1
2290,1,0,0,1,0.25,0.75,2,1,0.5,0,1,1.5,0,0.3333333333333333,0,1,1,0.5,0,1
2291,0,0,0,0.3333333333333333,1,1,0,1,0,0,1,0,0,1.3333333333333333,0,0,0,0.6666666666666666,0,0.5714285714285714
2292,0.5,0,1,1.3333333333333333,0.25,0.5,0,0,0,0,2,0,0,0.6666666666666666,1,2,1,0.6666666666666666,0,0.5714285714285714
2293,3,3,3,3,3,3,3,3,1.5,3,3,3,3,3,3,3,3,3,3,3
2294,1.5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0.42857142857142855
2295,1,1.3333333333333333,2,1.3333333333333333,1.5,1.75,2,1.5,2,2,1,1,2,1.6666666666666667,1,2,2,0.5,2,1.5
2296,1,0.3333333333333333,2.5,1.6666666666666667,1.75,2,1,0.5,0,0,2,2,1,1.6666666666666667,1,3,2,2.3333333333333335,2.3333333333333335,1.4285714285714286
2297,0,0,0,1.6666666666666667,0.25,1.5,1,1,0,0,1,0.5,0,0,0,1,1,0.3333333333333333,0,0.8333333333333334
2298,0,0,1,2.6666666666666665,1.5,1.5,1,0.5,0,0,0.5,0.5,1,0.3333333333333333,0,0.5,0,0,0,1.2857142857142858
2299,0.5,0.3333333333333333,1.5,2,1.25,2,2,1.5,0.5,2,2,1.5,1,2,2,2,3,2,2,1.7142857142857142
2300,1.5,1,2.5,1.6666666666666667,1.25,2,2,1.5,2,2,1,1.5,2,2.3333333333333335,2,2,2,2.3333333333333335,2,1.6666666666666667
2301,2,2,2,2,1.5,2,2,2,0.5,2,0,2,2,2,2,1.5,2,2,2,2
2302,2.5,2.3333333333333335,3,3,3,3,3,2.5,3,3,3,3,3,3,3,3,3,3,2,3
2303,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,0,0.6666666666666666,0.5,2,1.5,0.75,1,2.5,0.5,0,2.5,1.5,0,0.3333333333333333,1,2.5,2,1.3333333333333333,0,1.5
2305,2,1.3333333333333333,2,2.3333333333333335,2.25,2.5,2,2,2,2,2,2.5,2,2,2,2,2,2,1,2.2857142857142856
2306,0.5,0.3333333333333333,0.5,1.3333333333333333,1.5,1.75,1,1,2,1,0.5,1.5,2,1,1,1.5,2,1.6666666666666667,0,1.4285714285714286
